participant,itemA,itemB,recognizedA,recognizedB,aLarger,choiceA
77,21,16,0,0,0,0
77,35,46,0,0,1,0
77,40,26,0,0,0,1
77,43,5,1,0,0,0
77,14,11,1,0,0,1
77,2,41,0,0,1,0
77,50,9,1,0,0,1
77,13,37,0,0,1,1
77,27,12,1,1,0,0
77,28,44,0,0,1,0
78,49,24,0,0,0,0
78,22,39,0,0,1,1
78,10,31,1,0,1,1
78,8,34,1,0,1,0
78,32,18,1,0,0,1
78,36,38,1,0,1,1
78,20,19,1,0,0,1
78,3,45,1,0,1,1
78,30,29,0,0,0,1
78,33,51,1,0,1,1
78,15,25,1,1,1,1
78,6,4,1,1,0,0
78,48,1,0,1,0,0
78,42,52,0,0,1,0
78,17,47,1,0,1,1
78,23,53,0,1,1,1
78,21,16,1,0,0,1
78,35,46,1,0,1,1
78,40,26,0,0,0,0
78,43,5,0,1,0,0
78,14,11,1,1,0,0
78,2,41,1,0,1,0
78,50,9,0,1,0,0
78,13,37,0,0,1,1
78,27,12,1,1,0,0
78,28,44,0,0,1,1
79,49,24,0,0,0,0
79,22,39,1,0,1,1
79,10,31,1,0,1,1
79,8,34,0,0,1,1
79,32,18,0,0,0,1
79,36,38,0,0,1,1
79,20,19,0,1,0,0
79,3,45,0,0,1,1
79,30,29,0,0,0,1
79,33,51,0,0,1,1
79,15,25,0,0,1,1
79,6,4,0,1,0,0
79,48,1,0,0,0,0
79,42,52,0,0,1,0
79,17,47,0,0,1,1
79,23,53,0,0,1,0
79,21,16,0,0,0,0
79,35,46,0,0,1,1
79,40,26,0,0,0,0
79,43,5,0,0,0,0
79,14,11,0,0,0,0
79,2,41,0,0,1,0
79,50,9,1,0,0,0
79,13,37,0,0,1,0
79,27,12,0,0,0,0
79,28,44,0,0,1,1
80,49,24,0,0,0,0
80,22,39,1,0,1,1
80,10,31,1,0,1,1
80,8,34,1,1,1,0
80,32,18,1,0,0,1
80,36,38,1,0,1,1
80,20,19,1,1,0,0
80,3,45,1,0,1,1
80,30,29,0,1,0,1
80,33,51,1,0,1,0
80,15,25,1,1,1,0
80,6,4,1,1,0,1
80,48,1,0,1,0,0
80,42,52,0,1,1,1
80,17,47,1,0,1,1
80,23,53,0,1,1,0
80,21,16,0,0,0,1
80,35,46,0,1,1,0
80,40,26,0,1,0,0
80,43,5,1,1,0,1
80,14,11,1,1,0,1
80,2,41,1,0,1,1
80,50,9,0,1,0,0
80,13,37,0,0,1,1
80,27,12,1,1,0,0
80,28,44,1,1,1,1
81,49,24,0,0,0,0
81,22,39,1,0,1,1
81,10,31,1,0,1,1
81,8,34,1,1,1,0
81,32,18,1,0,0,1
81,36,38,1,0,1,1
81,20,19,1,1,0,0
81,3,45,1,0,1,1
81,30,29,0,1,0,1
81,33,51,1,0,1,0
81,15,25,1,1,1,0
81,6,4,1,1,0,1
81,48,1,0,1,0,0
81,42,52,0,1,1,1
81,17,47,1,0,1,1
81,23,53,0,1,1,0
81,21,16,0,0,0,1
81,35,46,0,1,1,0
81,40,26,0,1,0,0
81,43,5,1,1,0,1
81,14,11,1,1,0,1
81,2,41,1,0,1,1
81,50,9,0,1,0,0
81,13,37,0,0,1,1
81,27,12,1,1,0,0
81,28,44,1,1,1,1
82,49,24,1,1,0,0
82,22,39,0,0,1,1
82,10,31,1,1,1,1
82,8,34,1,0,1,1
82,32,18,1,0,0,1
82,36,38,1,0,1,1
82,20,19,1,1,0,0
82,3,45,1,0,1,1
82,30,29,0,0,0,1
82,33,51,0,0,1,0
82,15,25,1,1,1,1
82,6,4,1,1,0,0
82,48,1,0,1,0,0
82,42,52,0,1,1,0
82,17,47,1,0,1,1
82,23,53,0,1,1,0
82,21,16,1,0,0,1
82,35,46,0,0,1,1
82,40,26,0,1,0,0
82,43,5,1,1,0,0
82,14,11,1,1,0,0
82,2,41,1,0,1,1
82,50,9,1,1,0,0
82,13,37,0,0,1,1
82,27,12,0,1,0,0
82,28,44,1,0,1,1
83,49,24,0,0,0,1
83,22,39,0,0,1,1
83,10,31,0,0,1,0
83,8,34,0,0,1,1
83,32,18,0,0,0,1
83,36,38,0,0,1,1
83,20,19,0,0,0,0
83,3,45,0,0,1,1
83,30,29,0,0,0,0
83,33,51,0,0,1,1
83,15,25,0,0,1,1
83,6,4,0,1,0,0
83,48,1,0,0,0,0
83,42,52,0,0,1,1
83,17,47,0,0,1,1
83,23,53,0,0,1,0
83,21,16,0,0,0,1
83,35,46,0,0,1,0
83,40,26,0,0,0,1
83,43,5,0,1,0,0
83,14,11,0,0,0,1
83,2,41,1,0,1,1
83,50,9,0,0,0,0
83,13,37,0,0,1,1
83,27,12,0,0,0,1
83,28,44,0,0,1,1
84,9,32,1,1,1,1
84,27,36,0,1,1,0
84,1,26,1,1,1,1
84,19,2,0,1,0,0
84,4,38,1,0,1,1
84,15,41,1,0,1,1
84,48,43,0,1,0,0
84,20,46,1,0,1,1
84,28,24,1,0,0,1
84,10,31,1,0,1,1
84,8,47,1,0,1,1
84,53,45,1,0,0,1
84,6,21,1,1,1,0
84,13,52,0,0,1,0
84,25,3,1,1,0,1
84,50,7,0,1,0,0
84,39,44,0,0,1,0
84,11,42,1,0,1,1
84,40,30,0,0,0,0
84,16,34,0,0,1,0
84,33,12,1,1,0,1
84,35,51,0,0,1,0
84,22,17,0,1,0,0
84,5,29,1,0,1,1
84,37,23,0,0,0,0
84,49,18,0,0,0,0
85,9,32,1,1,1,0
85,27,36,0,1,1,0
85,1,26,0,0,1,1
85,19,2,0,1,0,1
85,4,38,1,0,1,1
85,15,41,0,0,1,1
85,48,43,0,0,0,1
85,20,46,0,0,1,0
85,28,24,0,0,0,0
85,10,31,1,0,1,1
85,8,47,1,0,1,1
85,53,45,1,0,0,1
85,6,21,0,0,1,1
85,13,52,0,0,1,0
85,25,3,1,1,0,0
85,50,7,1,0,0,1
85,39,44,0,0,1,0
85,11,42,0,0,1,0
85,40,30,0,0,0,1
85,16,34,0,0,1,1
85,33,12,0,1,0,0
85,35,51,0,0,1,0
85,22,17,0,1,0,0
85,5,29,1,0,1,1
85,37,23,0,0,0,1
85,49,18,0,0,0,1
86,9,32,1,1,1,0
86,27,36,0,1,1,0
86,1,26,1,1,1,0
86,19,2,0,1,0,0
86,4,38,1,0,1,1
86,15,41,1,0,1,1
86,48,43,0,0,0,1
86,20,46,1,0,1,1
86,28,24,0,0,0,0
86,10,31,1,0,1,1
86,8,47,1,0,1,1
86,53,45,0,0,0,1
86,6,21,0,0,1,1
86,13,52,0,0,1,0
86,25,3,0,1,0,0
86,50,7,0,1,0,0
86,39,44,0,0,1,0
86,11,42,1,0,1,1
86,40,30,0,1,0,0
86,16,34,0,1,1,0
86,33,12,0,1,0,0
86,35,51,0,0,1,1
86,22,17,0,1,0,0
86,5,29,1,0,1,1
86,37,23,0,0,0,0
86,49,18,0,0,0,1
87,41,16,0,0,0,0
87,3,23,1,1,1,1
87,44,22,1,1,0,0
87,25,31,1,1,1,1
87,37,52,1,1,1,0
87,49,39,0,1,0,0
87,43,7,1,1,0,1
87,11,17,1,1,1,0
87,33,45,1,1,1,0
87,42,1,0,1,0,0
87,36,4,1,1,0,1
87,8,20,1,1,1,1
87,34,48,1,0,1,1
87,2,18,1,1,1,1
87,35,47,1,0,1,1
87,40,5,0,1,0,0
87,29,6,0,1,0,0
87,53,26,1,1,0,0
87,30,28,1,1,0,1
87,51,13,0,0,0,0
87,27,9,1,1,0,0
87,46,32,1,1,0,0
87,10,14,1,1,1,0
87,15,19,1,1,1,0
87,38,24,1,1,0,0
87,21,50,1,0,1,1
88,41,16,0,0,0,1
88,3,23,1,1,1,0
88,44,22,0,0,0,1
88,25,31,0,0,1,1
88,37,52,0,0,1,1
88,49,39,1,0,0,1
88,43,7,1,1,0,1
88,11,17,0,1,1,0
88,33,45,0,0,1,1
88,42,1,0,1,0,0
88,36,4,1,1,0,0
88,8,20,1,1,1,1
88,34,48,1,0,1,1
88,2,18,1,0,1,1
88,35,47,0,0,1,0
88,40,5,0,1,0,0
88,29,6,0,0,0,1
88,53,26,0,1,0,0
88,30,28,0,1,0,0
88,51,13,0,0,0,1
88,27,9,0,0,0,1
88,46,32,0,1,0,0
88,10,14,1,0,1,1
88,15,19,1,0,1,1
88,38,24,1,0,0,1
88,21,50,0,0,1,1
89,41,16,0,0,0,1
89,3,23,1,0,1,1
89,44,22,1,0,0,1
89,25,31,1,0,1,1
89,37,52,0,0,1,0
89,49,39,0,0,0,0
89,43,7,0,1,0,0
89,11,17,0,1,1,1
89,33,45,0,0,1,0
89,42,1,0,0,0,1
89,36,4,0,1,0,0
89,8,20,1,0,1,1
89,34,48,1,0,1,1
89,2,18,1,0,1,1
89,35,47,1,0,1,1
89,40,5,0,1,0,0
89,29,6,0,1,0,0
89,53,26,1,1,0,0
89,30,28,0,1,0,1
89,51,13,0,0,0,1
89,27,9,0,0,0,1
89,46,32,0,0,0,0
89,10,14,1,1,1,1
89,15,19,1,1,1,1
89,38,24,1,1,0,1
89,21,50,1,0,1,1
90,41,16,0,0,0,1
90,3,23,0,1,1,1
90,44,22,1,0,0,0
90,25,31,0,0,1,1
90,37,52,0,0,1,0
90,49,39,0,0,0,0
90,43,7,1,0,0,1
90,11,17,0,0,1,0
90,33,45,0,0,1,0
90,42,1,0,0,0,0
90,36,4,2,0,0,1
90,8,20,0,0,1,1
90,34,48,0,0,1,0
90,2,18,1,1,1,0
90,35,47,0,0,1,1
90,40,5,0,1,0,0
90,29,6,1,0,0,1
90,53,26,1,1,0,1
90,30,28,1,1,0,1
90,51,13,1,1,0,1
90,27,9,1,1,0,0
90,46,32,0,1,0,0
90,10,14,1,1,1,1
90,15,19,1,1,1,0
90,38,24,1,1,0,1
90,21,50,1,1,1,0
91,41,16,0,0,0,1
91,3,23,1,0,1,1
91,44,22,0,0,0,1
91,25,31,1,0,1,1
91,37,52,0,0,1,0
91,49,39,0,0,0,0
91,43,7,0,0,0,1
91,11,17,1,0,1,1
91,33,45,0,0,1,0
91,42,1,0,1,0,1
91,36,4,1,1,0,1
91,8,20,1,1,1,1
91,34,48,1,0,1,1
91,2,18,1,0,1,1
91,35,47,0,0,1,0
91,40,5,0,1,0,0
91,29,6,1,1,0,0
91,53,26,1,1,0,1
91,30,28,1,1,0,0
91,51,13,0,0,0,1
91,27,9,0,0,0,0
91,46,32,0,1,0,0
91,10,14,1,1,1,1
91,15,19,1,1,1,1
91,38,24,1,0,0,1
91,21,50,0,0,1,1
92,41,16,0,0,0,1
92,3,23,1,0,1,1
92,44,22,0,0,0,1
92,25,31,1,0,1,1
92,37,52,0,0,1,0
92,49,39,0,0,0,0
92,43,7,1,1,0,1
92,11,17,1,1,1,0
92,33,45,1,0,1,1
92,42,1,0,1,0,0
92,36,4,1,1,0,1
92,8,20,1,1,1,1
92,34,48,1,0,1,1
92,2,18,1,0,1,1
92,35,47,0,0,1,0
92,40,5,0,1,0,0
92,29,6,0,1,0,0
92,53,26,1,1,0,0
92,30,28,0,1,0,0
92,51,13,0,0,0,0
92,27,9,1,1,0,0
92,46,32,0,1,0,0
92,10,14,1,1,1,1
92,15,19,1,1,1,0
92,38,24,0,1,0,0
92,21,50,1,0,1,1
93,41,16,0,0,0,0
93,3,23,1,0,1,1
93,44,22,0,0,0,0
93,25,31,1,0,1,0
93,37,52,0,0,1,0
93,49,39,0,0,0,0
93,43,7,0,1,0,1
93,11,17,1,1,1,0
93,33,45,0,0,1,1
93,42,1,0,1,0,1
93,36,4,1,1,0,1
93,8,20,0,1,1,1
93,34,48,1,0,1,1
93,2,18,1,0,1,0
93,35,47,0,0,1,1
93,40,5,0,1,0,0
93,29,6,0,1,0,0
93,53,26,0,0,0,1
93,30,28,0,1,0,1
93,51,13,0,0,0,1
93,27,9,1,1,0,0
93,46,32,0,1,0,0
93,10,14,1,0,1,1
93,15,19,1,0,1,0
93,38,24,0,0,0,0
93,21,50,0,0,1,0
94,41,16,0,0,0,1
94,3,23,1,0,1,1
94,44,22,0,1,0,0
94,25,31,1,0,1,1
94,37,52,0,0,1,0
94,49,39,0,0,0,0
94,43,7,0,1,0,0
94,11,17,1,1,1,1
94,33,45,1,1,1,0
94,42,1,0,0,0,0
94,36,4,1,1,0,1
94,8,20,0,1,1,0
94,34,48,0,0,1,0
94,2,18,1,0,1,1
94,35,47,0,0,1,0
94,40,5,0,1,0,0
94,29,6,0,1,0,0
94,53,26,0,1,0,0
94,30,28,0,1,0,0
94,51,13,0,0,0,0
94,27,9,0,0,0,0
94,46,32,0,1,0,0
94,10,14,1,0,1,1
94,15,19,1,0,1,1
94,38,24,0,0,0,1
94,21,50,0,0,1,1
95,41,16,0,0,0,1
95,3,23,0,0,1,0
95,44,22,0,0,0,1
95,25,31,0,0,1,1
95,37,52,0,0,1,1
95,49,39,0,0,0,0
95,43,7,0,0,0,1
95,11,17,0,0,1,0
95,33,45,0,0,1,1
95,42,1,0,0,0,1
95,36,4,0,0,0,0
95,8,20,0,0,1,0
95,34,48,0,0,1,1
95,2,18,1,0,1,1
95,35,47,0,0,1,0
95,40,5,0,1,0,1
95,29,6,0,0,0,0
95,53,26,0,0,0,1
95,30,28,0,0,0,1
95,51,13,0,0,0,0
95,27,9,0,0,0,0
95,46,32,0,0,0,0
95,10,14,0,0,1,1
95,15,19,0,0,1,1
95,38,24,0,0,0,1
95,21,50,0,0,1,1
96,41,16,0,0,0,1
96,3,23,1,0,1,1
96,44,22,0,1,0,0
96,25,31,1,0,1,1
96,37,52,0,0,1,1
96,49,39,0,0,0,0
96,43,7,0,1,0,1
96,11,17,1,0,1,1
96,33,45,0,0,1,0
96,42,1,0,1,0,0
96,36,4,1,1,0,1
96,8,20,1,1,1,1
96,34,48,1,0,1,1
96,2,18,1,0,1,1
96,35,47,0,0,1,0
96,40,5,0,1,0,0
96,29,6,0,1,0,0
96,53,26,1,1,0,1
96,30,28,1,1,0,0
96,51,13,0,0,0,0
96,27,9,0,1,0,0
96,46,32,1,1,0,0
96,10,14,1,1,1,1
96,15,19,1,0,1,1
96,38,24,0,0,0,0
96,21,50,1,0,1,1
97,41,16,1,0,0,0
97,3,23,0,0,1,0
97,44,22,0,0,0,0
97,25,31,0,0,1,1
97,37,52,0,0,1,1
97,49,39,0,0,0,0
97,43,7,0,0,0,0
97,11,17,0,0,1,1
97,33,45,0,0,1,1
97,42,1,0,0,0,1
97,36,4,1,0,0,0
97,8,20,0,0,1,0
97,34,48,0,0,1,0
97,2,18,1,0,1,1
97,35,47,0,0,1,0
97,40,5,0,1,0,0
97,29,6,1,1,0,0
97,53,26,0,0,0,1
97,30,28,0,0,0,0
97,51,13,0,0,0,0
97,27,9,0,0,0,0
97,46,32,0,0,0,1
97,10,14,0,0,1,1
97,15,19,0,0,1,1
97,38,24,0,0,0,1
97,21,50,0,0,1,1
98,46,27,0,0,0,0
98,37,51,0,0,1,1
98,48,41,0,0,0,0
98,30,16,1,0,0,1
98,17,45,1,0,1,1
98,42,13,0,1,0,0
98,20,44,0,0,1,1
98,33,53,0,1,1,0
98,15,1,1,1,0,1
98,43,19,1,1,0,0
98,22,4,0,1,0,0
98,3,8,1,1,1,1
98,31,2,0,1,0,0
98,26,6,0,1,0,0
98,9,28,0,0,1,0
98,49,10,0,1,0,0
98,38,52,0,0,1,1
98,12,29,1,0,1,1
98,24,11,0,0,0,0
98,18,50,0,1,1,0
98,14,21,0,1,1,0
98,35,34,0,0,0,1
98,40,47,0,0,1,1
98,7,36,1,1,1,0
98,39,25,0,1,0,0
98,5,23,1,0,1,1
99,46,27,0,0,0,1
99,37,51,0,0,1,1
99,48,41,0,0,0,1
99,30,16,0,0,0,1
99,17,45,1,0,1,1
99,42,13,0,0,0,0
99,20,44,1,0,1,0
99,33,53,1,1,1,0
99,15,1,1,1,0,0
99,43,19,0,0,0,1
99,22,4,0,1,0,0
99,3,8,1,1,1,1
99,31,2,1,1,0,1
99,26,6,1,1,0,1
99,9,28,1,1,1,0
99,49,10,0,1,0,0
99,38,52,0,0,1,0
99,12,29,1,0,1,1
99,24,11,1,1,0,1
99,18,50,0,0,1,0
99,14,21,0,1,1,1
99,35,34,0,1,0,0
99,40,47,0,0,1,1
99,7,36,1,1,1,0
99,39,25,0,1,0,0
99,5,23,1,1,1,1
100,46,27,0,0,0,1
100,37,51,0,0,1,0
100,48,41,0,0,0,1
100,30,16,0,0,0,1
100,17,45,1,0,1,1
100,42,13,0,0,0,1
100,20,44,0,0,1,1
100,33,53,0,1,1,0
100,15,1,1,1,0,0
100,43,19,1,1,0,0
100,22,4,0,1,0,0
100,3,8,1,1,1,1
100,31,2,1,1,0,1
100,26,6,1,1,0,1
100,9,28,1,1,1,1
100,49,10,0,1,0,0
100,38,52,0,0,1,0
100,12,29,1,0,1,1
100,24,11,0,1,0,0
100,18,50,0,0,1,0
100,14,21,1,0,1,1
100,35,34,0,0,0,0
100,40,47,0,0,1,1
100,7,36,0,1,1,0
100,39,25,0,1,0,0
100,5,23,1,0,1,1
101,46,27,0,0,0,1
101,37,51,0,0,1,0
101,48,41,0,0,0,1
101,30,16,0,0,0,0
101,17,45,0,0,1,1
101,42,13,0,0,0,1
101,20,44,0,0,1,1
101,33,53,0,0,1,0
101,15,1,0,1,0,0
101,43,19,0,0,0,0
101,22,4,0,1,0,1
101,3,8,0,0,1,0
101,31,2,0,1,0,0
101,26,6,0,1,0,0
101,9,28,0,0,1,0
101,49,10,0,1,0,1
101,38,52,0,0,1,0
101,12,29,0,0,1,1
101,24,11,0,0,0,1
101,18,50,0,0,1,0
101,14,21,0,0,1,1
101,35,34,0,1,0,0
101,40,47,0,0,1,1
101,7,36,0,0,1,0
101,39,25,0,0,0,0
101,5,23,1,0,1,1
102,46,27,0,1,0,0
102,37,51,0,0,1,1
102,48,41,0,0,0,0
102,30,16,0,0,0,0
102,17,45,0,1,1,1
102,42,13,0,0,0,1
102,20,44,1,0,1,1
102,33,53,0,0,1,0
102,15,1,0,1,0,0
102,43,19,0,0,0,1
102,22,4,0,1,0,0
102,3,8,1,0,1,1
102,31,2,0,1,0,0
102,26,6,0,1,0,0
102,9,28,1,0,1,1
102,49,10,0,1,0,0
102,38,52,0,0,1,0
102,12,29,1,0,1,1
102,24,11,0,1,0,0
102,18,50,0,0,1,0
102,14,21,0,0,1,1
102,35,34,0,0,0,0
102,40,47,0,0,1,1
102,7,36,1,0,1,0
102,39,25,0,0,0,0
102,5,23,1,0,1,1
103,46,27,0,0,0,0
103,37,51,0,0,1,1
103,48,41,0,0,0,0
103,30,16,0,0,0,1
103,17,45,1,0,1,1
103,42,13,0,0,0,0
103,20,44,1,0,1,1
103,33,53,1,1,1,0
103,15,1,1,1,0,1
103,43,19,0,1,0,0
103,22,4,0,1,0,1
103,3,8,1,1,1,1
103,31,2,0,1,0,0
103,26,6,1,1,0,0
103,9,28,1,1,1,1
103,49,10,0,1,0,0
103,38,52,0,0,1,0
103,12,29,1,0,1,1
103,24,11,0,0,0,1
103,18,50,0,1,1,0
103,14,21,1,1,1,1
103,35,34,0,0,0,1
103,40,47,0,0,1,1
103,7,36,1,1,1,1
103,39,25,0,1,0,0
103,5,23,1,0,1,1
104,46,27,0,0,0,0
104,37,51,0,0,1,1
104,48,41,0,0,0,1
104,30,16,0,0,0,0
104,17,45,0,0,1,1
104,42,13,0,0,0,1
104,20,44,1,0,1,0
104,33,53,0,1,1,0
104,15,1,1,1,0,0
104,43,19,1,0,0,1
104,22,4,0,1,0,0
104,3,8,1,1,1,1
104,31,2,1,1,0,1
104,26,6,1,1,0,0
104,9,28,0,0,1,0
104,49,10,0,1,0,0
104,38,52,0,0,1,0
104,12,29,0,0,1,0
104,24,11,0,0,0,1
104,18,50,0,0,1,0
104,14,21,1,0,1,0
104,35,34,0,0,0,0
104,40,47,0,0,1,1
104,7,36,1,1,1,0
104,39,25,0,1,0,0
104,5,23,1,0,1,1
105,46,27,1,0,0,1
105,37,51,0,0,1,0
105,48,41,0,0,0,0
105,30,16,1,0,0,1
105,17,45,1,0,1,1
105,42,13,0,0,0,1
105,20,44,1,1,1,1
105,33,53,1,1,1,1
105,15,1,1,1,0,0
105,43,19,1,1,0,0
105,22,4,1,1,0,0
105,3,8,1,1,1,1
105,31,2,1,1,0,0
105,26,6,1,1,0,1
105,9,28,1,1,1,1
105,49,10,1,1,0,0
105,38,52,1,1,1,0
105,12,29,1,0,1,1
105,24,11,0,1,0,0
105,18,50,0,0,1,0
105,14,21,1,1,1,0
105,35,34,0,1,0,0
105,40,47,0,0,1,1
105,7,36,1,1,1,1
105,39,25,0,1,0,0
105,5,23,1,1,1,0
106,46,27,0,0,0,0
106,37,51,0,0,1,1
106,48,41,0,0,0,1
106,30,16,0,0,0,0
106,17,45,0,0,1,0
106,42,13,0,0,0,1
106,20,44,0,0,1,0
106,33,53,0,0,1,0
106,15,1,0,0,0,0
106,43,19,1,0,0,1
106,22,4,0,1,0,1
106,3,8,1,0,1,1
106,31,2,0,1,0,1
106,26,6,1,0,0,1
106,9,28,0,0,1,0
106,49,10,0,0,0,0
106,38,52,0,0,1,0
106,12,29,1,0,1,1
106,24,11,0,0,0,1
106,18,50,0,0,1,0
106,14,21,0,0,1,1
106,35,34,0,0,0,0
106,40,47,0,0,1,1
106,7,36,0,1,1,0
106,39,25,0,0,0,0
106,5,23,1,0,1,1
107,46,27,0,1,0,0
107,37,51,0,0,1,1
107,48,41,0,0,0,0
107,30,16,0,0,0,1
107,17,45,1,0,1,1
107,42,13,0,0,0,1
107,20,44,1,1,1,1
107,33,53,1,1,1,0
107,15,1,1,1,0,1
107,43,19,1,1,0,1
107,22,4,0,1,0,0
107,3,8,1,1,1,1
107,31,2,1,1,0,0
107,26,6,1,1,0,1
107,9,28,1,1,1,0
107,49,10,1,1,0,0
107,38,52,1,0,1,1
107,12,29,1,0,1,1
107,24,11,0,1,0,0
107,18,50,0,0,1,1
107,14,21,1,1,1,0
107,35,34,0,1,0,0
107,40,47,0,0,1,1
107,7,36,1,1,1,0
107,39,25,0,1,0,0
107,5,23,1,1,1,1
108,46,27,0,1,0,0
108,37,51,0,0,1,0
108,48,41,0,0,0,1
108,30,16,0,0,0,1
108,17,45,1,0,1,1
108,42,13,0,0,0,0
108,20,44,1,1,1,1
108,33,53,1,1,1,0
108,15,1,1,1,0,0
108,43,19,0,1,0,0
108,22,4,1,1,0,0
108,3,8,1,1,1,0
108,31,2,0,1,0,0
108,26,6,1,1,0,0
108,9,28,1,1,1,1
108,49,10,0,1,0,0
108,38,52,1,0,1,0
108,12,29,0,0,1,0
108,24,11,1,1,0,1
108,18,50,0,0,1,0
108,14,21,1,0,1,1
108,35,34,0,1,0,0
108,40,47,0,0,1,1
108,7,36,1,1,1,0
108,39,25,0,1,0,0
108,5,23,1,1,1,1
109,46,27,0,1,0,1
109,37,51,0,0,1,1
109,48,41,0,0,0,0
109,30,16,0,0,0,1
109,17,45,1,0,1,0
109,42,13,0,0,0,1
109,20,44,0,1,1,0
109,33,53,0,0,1,0
109,15,1,1,1,0,0
109,43,19,0,0,0,0
109,22,4,0,1,0,0
109,3,8,1,1,1,1
109,31,2,1,1,0,1
109,26,6,1,1,0,0
109,9,28,1,0,1,0
109,49,10,0,1,0,0
109,38,52,0,1,1,0
109,12,29,1,0,1,1
109,24,11,0,0,0,0
109,18,50,0,0,1,0
109,14,21,0,0,1,1
109,35,34,0,0,0,1
109,40,47,0,0,1,1
109,7,36,0,1,1,0
109,39,25,0,1,0,1
109,5,23,1,0,1,1
